0.000000000000000000e+00 8.137057372117218607e-03 3.310233265707338002e-02 8.935478060677685269e-03 2.937548670630456271e-02 1.296112787754832851e-02 2.575290214513981102e-02 1.307745209437020592e-02 3.370479798575463926e-02 3.377292403151342659e-02 3.469359465693353656e-02 3.001215310860940941e-02 2.246939688074342176e-02 2.970700258522196088e-02 2.139877651964452662e-02 2.863295937327839380e-02 1.915833789995923658e-02 1.922914325017779924e-02 1.451828237032863622e-02 3.037352005981897377e-02 3.328544957846450714e-02 1.916668065315235356e-02 2.009472456731218118e-02 3.625765275806280830e-02 3.499283940660618403e-02 2.749482691427614089e-02 2.830821856003515671e-02 3.221022122830956985e-02 9.710542826457110172e-03 1.174588440232043896e-02 2.677997830250772315e-02 1.988539539947259058e-02 3.345547909646851698e-02 9.815455537635704025e-03 2.145897805399085007e-02 6.083567536060052912e-03 3.172048895878737396e-02 1.345941760146614902e-02 1.843933239555523365e-02 9.195850640307035029e-03 2.643172161888004273e-02 2.910401837364883296e-02 2.422808634490397628e-02 1.730547432714584638e-02 6.093203965883440230e-03 2.424234744905428771e-02 6.172509618825832226e-03 1.656607972678143109e-02 1.250765762214520530e-02 1.784781454542344256e-02 1.443428857088147402e-02 1.242699955304105847e-02 3.332871010741600415e-02 1.048896288692312967e-02 7.688278590777222060e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 6.769854196381166166e-03 2.431305018350067224e-02 9.223974532983292285e-03 9.155372030067601349e-03 9.373809596936868299e-03 1.803334407771802622e-02 1.722487536600869271e-02 1.151198990987930756e-02 1.624134122080642464e-02 7.970177940405951192e-03 1.237799553228857360e-02 3.455769741749364216e-02 1.071890429144587223e-02 8.131289201741269401e-03 1.495745073024436558e-02 2.276663251132154953e-02 3.606484015379626817e-02 1.286398724864259643e-02 1.966850356491313054e-02 1.354317057786056863e-02 1.614889878976347171e-02 3.256944640864403717e-02 2.685306770022902884e-02 2.388032661053045985e-02 1.558668879510489991e-02 7.571002947710586510e-03 1.062067581038820402e-02 3.174124914090022120e-02 2.422001426744779459e-02 1.051627210434114695e-02 1.246415826868202750e-02 8.222525769778920787e-03 1.838298608803563480e-02 2.782496386069750055e-02 3.063892441536816141e-02 2.484509502310541101e-02 9.665928650651516019e-03 1.300024050831774178e-02 2.803730370243433939e-02 2.332455284280033833e-02 2.325998978438755319e-02 1.671702903348590979e-02 2.779673208070009352e-02 1.386302213982219117e-02 1.770018924664228804e-02 1.080013092290104185e-02 1.239686914424514841e-02 2.708099535340673797e-02 3.053446461813966867e-02 2.668798375213042584e-02 1.711808302790674904e-02 5.217649512983729698e-03 2.226746700256860417e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.387986472519285905e-03 2.916179847394516703e-02 7.105204922643489768e-03 1.349805949539394437e-02 2.939773320195760570e-02 1.230344770304946100e-02 7.935380797491288843e-03 1.291287965427825174e-02 2.112316826234052897e-02 8.247846521612011914e-03 5.556366284834295122e-03 1.710605996819621749e-02 2.276033500943212828e-02 9.455480500474986588e-03 1.350571719494613951e-02 6.836448114076678836e-03 2.166944306779717763e-02 2.314505806568535259e-02 3.121269025487993440e-02 2.277725443451322773e-02 1.675159274439073920e-02 2.661250099759148585e-02 2.449388245874671924e-02 9.967739333158309734e-03 3.520626342400982878e-02 1.461551557588487704e-02 1.793081511818301818e-02 2.566997129026350050e-02 2.035403313379935755e-02 3.301366100810853438e-02 2.716307728584772124e-02 2.430604519264597391e-02 3.512994712667402014e-02 2.549199413813510104e-02 3.403480504574780269e-02 3.417791058896126055e-02 1.288101813582199703e-02 1.384677598926733338e-02 2.935082265785424888e-02 2.109585454079053457e-02 2.268893767597589609e-02 2.814590871814976608e-02 3.237412440976425443e-02 1.931162842948246430e-02 3.557782270949535336e-02 3.596423749763388855e-02 1.930861308392823467e-02 3.511342955101847546e-02 8.347114115952262645e-03 7.161607215447572498e-03 3.152657627411048491e-02 3.588314538232167256e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.459936227392809704e-02 1.156449652561771652e-02 8.675756121168897578e-03 3.590993287279006102e-02 2.717646958174328720e-02 3.576698494657498673e-02 0.000000000000000000e+00 2.825134249109374773e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.354971335663346377e-02 8.984633049746754141e-03 2.483120448215560619e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.967105514773910893e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.135773967408724147e-02 0.000000000000000000e+00 1.586062563401094416e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.160438848685527158e-02 3.394854843710207876e-02 0.000000000000000000e+00 1.751863679927789449e-02 0.000000000000000000e+00 2.926908008669136529e-02 0.000000000000000000e+00 1.579910242783875290e-02 0.000000000000000000e+00 3.589882243570331755e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.644625880330658596e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.827998952729689014e-02 2.090733868887138108e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.330776631253936929e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.961395235654080429e-02 6.831790159454840736e-03 1.216648213187612390e-02 3.328466032007854764e-02 1.027967299569747250e-02 3.035677220146227456e-02 7.484045724353167658e-03 1.239165422498839791e-02 1.679332170051515971e-02 1.059618253008121763e-02 1.988389497265515352e-02 1.235455490166611353e-02 1.953142824194350688e-02 3.081377573223378213e-02 3.164302854331395992e-02 3.191015008998216579e-02 1.823879857158311815e-02 1.723794067929607446e-02 2.064154905500154014e-02 1.817996949932333683e-02 3.083249974857832365e-02 2.697936097371881475e-02 9.184313148885916989e-03 7.594160243336651149e-03 1.889958937888516072e-02 3.387339377990134653e-02 2.529803676259883768e-02 1.096672082175964222e-02 6.693618585356039818e-03 1.292756638465408781e-02 1.091421458563614395e-02 5.894947961282655247e-03 2.994913677545749803e-02 2.663193917272374880e-02 1.247658554482212155e-02 7.715696752313589216e-03 7.981934252635141530e-03 3.486917077315110358e-02 5.050488643443679093e-03 1.019713587607774981e-02 3.425872419050741968e-02 9.699886498485727968e-03 2.192831245364926587e-02 2.230985683603421699e-02 2.621144171513997007e-02 3.236811023354714545e-02 2.381627994186476249e-02 1.277919694150841425e-02 3.442719113604868902e-02 9.411087139149310402e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.406591202932581441e-02 2.051670623216456449e-02 1.770385084664098663e-02 3.064516697422275254e-02 3.283897544747119840e-02 1.693485658420871426e-02 1.395271511404294271e-02 1.698259308816321353e-02 1.886923099335728604e-02 7.194672668207594338e-03 1.783871629892953836e-02 2.051717484487944332e-02 2.589084883271742729e-02 3.115986103192129597e-02 9.320875935739589280e-03 3.304655985593335510e-02 8.329389774985653319e-03 2.609959952330731872e-02 2.681055748042573614e-02 3.331334821359943632e-02 9.580760708736970818e-03 2.720231327787151973e-02 2.726774592878377507e-02 2.286182544617062704e-02 9.274208833891763731e-03 5.813619944715070834e-03 1.692389085983274713e-02 3.048801245354342340e-02 8.510471094591999519e-03 2.124185901816069352e-02 6.997266928111084763e-03 2.501109556001263057e-02 1.167993876350496493e-02 2.737076414328521237e-02 1.130182638705018450e-02 1.439192501429430171e-02 1.117188909054954611e-02 2.393713977388486555e-02 1.138936774868744284e-02 2.279790193243282082e-02 8.313832589462711448e-03 6.356870454924692243e-03 3.244198149218167904e-02 2.450524640816105493e-02 1.216866326635827195e-02 2.178998809051738844e-02 1.065241532259856259e-02 2.882719512125942601e-02 2.824661237850303180e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.470069323557293695e-02 2.188251602678658106e-02 3.531870333173179471e-02 2.212164403072107086e-02 2.643633014085428404e-02 1.940384338467759928e-02 1.934851022807262608e-02 1.219588488634243233e-02 1.327567441922455557e-02 1.010958493368027331e-02 2.876367863464500060e-02 2.624542529102366281e-02 1.354886978518081431e-02 2.097739006681720308e-02 2.270998740199399110e-02 1.662885709127583100e-02 1.522086870983059212e-02 2.445330514254528617e-02 1.009143368476545649e-02 3.204262258037199329e-02 2.112331357835837975e-02 1.624245195096682762e-02 1.411866623357490441e-02 2.729686143051305788e-02 2.057830390639778934e-02 3.183326159480211193e-02 2.721462134532097454e-02 2.348080874946288990e-02 2.318525630910201960e-02 9.417411251072259001e-03 9.968742889119124734e-03 1.547280955254149576e-02 7.437462744003519102e-03 2.751093491163739482e-02 3.193783775567744093e-02 2.900399468310182333e-02 6.058155061413587721e-03 1.476573828494408963e-02 2.028388399146522497e-02 3.606142711754468932e-02 1.072000626583306457e-02 3.386403626298943592e-02 9.318919260255294906e-03 2.892568890483396618e-02 3.043352545526427713e-02 9.517438996750971283e-03 3.248217402262341957e-02 1.733568574645142843e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.867562126278560414e-02 2.862006099622699945e-02 1.892129100116889118e-02 1.473397558790534578e-02 2.742889829459575768e-02 1.845757077735115520e-02 2.557289631521060189e-02 2.353852606370199219e-02 2.761358506163831897e-02 2.544594866127771610e-02 2.460993630182346445e-02 1.275588540695472145e-02 3.233944540322043065e-02 9.978418741774214284e-03 1.114715896896719197e-02 1.046219830274646052e-02 1.931795004417591680e-02 2.179618771383650885e-02 1.132407951793413213e-02 7.067867587748436972e-03 8.913047805011833566e-03 3.012281406267574083e-02 1.411845993177791511e-02 7.948179188753859425e-03 2.115600814502208854e-02 1.643580189930146651e-02 3.553663131659055840e-02 9.929910579063819590e-03 3.344843129528515813e-02 8.212196783804394384e-03 1.517351420244348464e-02 2.142821175252297011e-02 1.151829937432068303e-02 3.581320661508766157e-02 3.531736666224360305e-02 2.513794468168033258e-02 1.073787756517011194e-02 5.100121788557407734e-03 1.119701246712899098e-02 1.735014914264087701e-02 2.264153894097306607e-02 2.288953348641830851e-02 3.103128754238438855e-02 1.550090104297396909e-02 3.230338485031952755e-02 5.482391394363825103e-03 2.774357639100014095e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.299813481525507450e-03 5.360622359529785066e-03 1.118951384138091448e-02 7.668353828778340375e-03 3.091934218057656655e-02 2.131607980917282069e-02 2.416656350707170955e-02 3.302826434161501568e-02 1.578379216117286113e-02 2.170155040113871600e-02 2.394492734164797854e-02 2.462254679685991696e-02 3.087077138782249805e-02 1.501769888659322885e-02 6.379688142692234443e-03 2.241588752485439151e-02 1.978560236270569470e-02 2.227201701101353890e-02 9.304892020316290688e-03 2.683030364740031370e-02 2.620921893372959999e-02 2.988173796181573666e-02 2.888831939778285438e-02 1.344818571284044778e-02 1.383941081420170596e-02 1.173069023917635428e-02 6.924561533390332854e-03 2.324306215327781935e-02 3.415627688610099050e-02 2.640298819305485559e-02 2.765045332788489477e-02 2.076826106119331397e-02 2.564640929866712424e-02 3.619753751227010319e-02 6.445364740419349397e-03 2.498548344804379581e-02 2.674644269441644323e-02 1.758638777947044846e-02 8.549030931854124243e-03 1.539655710848393533e-02 6.726960494999651222e-03 1.434019663335047226e-02 9.129901014053648164e-03 1.257437261250546334e-02 1.089184689149656944e-02 1.994855585524163075e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.515295856749352049e-02 1.784479436493162027e-02 1.547998041346107523e-02 5.941695211236142603e-03 3.215829788080310642e-02 2.615145958872783574e-02 3.389848322610039544e-02 1.470652814063888938e-02 2.854231044132487377e-02 2.298344090558032682e-02 2.830213772528204080e-02 5.092933433946756142e-03 2.862219696122077217e-02 2.062131725934727294e-02 1.320435063511806589e-02 1.760057176963276612e-02 8.518935802948057051e-03 3.212197778684117849e-02 9.534976783968791489e-03 2.115231108528357190e-02 2.135697404226254842e-02 1.751592337985430695e-02 2.575238232489520177e-02 2.906053452972882575e-02 2.897191752998796999e-02 2.243571814085916841e-02 1.979366693097929855e-02 2.267229824308364394e-02 2.555575304538905759e-02 2.247739030902535379e-02 2.329659964810011641e-02 3.588225890666870560e-02 2.956372829710723210e-02 2.356503079864898445e-02 1.008873013254704860e-02 1.545067713407044518e-02 3.527619024321503038e-02 3.403990785234383559e-02 1.105521449438374819e-02 1.040419476216241333e-02 2.303034536413992028e-02 2.343739742277697186e-02 2.778675432496908668e-02 1.322545455908656284e-02 2.075150374308764797e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
