0.000000000000000000e+00 4.891747213017486745e-02 4.793234336573367477e-02 2.482829035600585960e-02 4.339431389441030656e-02 4.419547012734600933e-02 4.818916588762044845e-02 5.213484920759018509e-03 3.437218901032102619e-02 3.718637459172918769e-02 1.489733041393397073e-02 1.574527298554939322e-02 4.703801012279074101e-02 2.182717761999868750e-02 2.618309911572110418e-02 1.381488083276281170e-02 5.171465440921025475e-02 3.091076188736119335e-02 1.440988560953727557e-02 1.082187500416343512e-02 5.444020868939353219e-02 1.353703774118580547e-02 2.720362645649921154e-02 9.472075216649885471e-03 2.142288068734462744e-02 4.231849920441375923e-02 3.208837302796527929e-02 1.825877973118730443e-02 1.324896756911755208e-02 5.364080751377813677e-02 5.391547311673699355e-02 3.087846620620075463e-02 3.869847671032628639e-02 4.206386569101980277e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 2.065683598550316011e-02 3.562896609009257726e-02 3.898793513795086041e-02 5.091054771699805859e-02 4.850912548225102400e-02 2.839323256454781910e-02 3.895285705889470901e-02 9.447757160431929230e-03 7.197535256934719725e-03 5.193719655185963235e-02 4.469858588936105603e-02 4.604353155585245300e-02 1.680221929984654014e-02 5.654383368001340143e-03 3.249322163236702948e-02 2.081190170428914854e-02 2.091724373263594700e-02 3.533275354719998124e-02 2.278318702367023232e-02 3.447540360558142697e-02 5.519131293198028393e-02 3.479967824931776837e-02 2.356702479770915806e-02 3.123339079303998067e-02 5.231046988850480972e-02 1.453738103340137741e-02 2.559826076976542270e-02 1.656944242324583788e-02 2.983010699429115148e-02 1.475152385871179167e-02 5.168125809982179741e-02 4.838055147620649171e-02 0.000000000000000000e+00 5.237745534501221656e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.115987766910327875e-02 3.379579309435862960e-02 1.576371946275777550e-02 6.592813338924988220e-03 2.424150706848552175e-02 3.992308482844131312e-02 2.660708374916393240e-02 3.606318938279980124e-02 5.263723971536579671e-02 1.141370516509041325e-02 5.343807641040653617e-02 4.535697903476187259e-02 4.227401490624410618e-02 4.042539658870292901e-02 2.888351434126532058e-02 5.209189269564670072e-02 8.312237031847543797e-03 4.538461080544162196e-02 6.107211547952564809e-03 1.535910230756152434e-02 2.391288753503645684e-02 1.961414698730525735e-02 3.259076467956927708e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.542991336839182215e-03 1.825440556591471225e-02 3.531464369004819193e-02 4.535972165455036398e-02 4.138462606675395727e-02 4.707822940686887808e-02 4.837812127553488273e-02 2.687908204132582329e-02 4.892341373079085037e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.898987277090712078e-02 1.317134952536147194e-02 0.000000000000000000e+00 2.769179288670927871e-02 5.278078922867823763e-02 0.000000000000000000e+00 2.778094557760728278e-02 1.006215634059307029e-02 0.000000000000000000e+00 4.288873357354608395e-02 1.366505202281144069e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.533705496416003622e-02 2.360035361608144727e-02 4.724489857901285200e-02 5.221232720088629653e-02 8.859719801453480245e-03 1.480160825506985495e-02 1.606586127044629803e-02 4.836720774336664141e-02 0.000000000000000000e+00 2.408023975172858544e-02 2.271359998767954330e-02 3.147375619975312233e-02 3.037458925974192286e-02 2.233740035586777306e-02 2.057956556068783055e-02 1.682992977743699020e-02 4.487082704754039725e-02 1.686029952442412091e-02 1.983256077218566518e-02 3.154605114857388787e-02 2.424323747052015143e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.272185804582483648e-02 4.950263419085325356e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.007833036934323301e-02 3.880396564448276159e-02 9.504235040971486387e-03 2.763844757338210570e-02 4.341614559707212412e-02 5.254205817123634020e-02 8.843852788563578288e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.677126566559243970e-02 5.406467239219693577e-02 0.000000000000000000e+00 5.490236707834655200e-02 9.798250040439562825e-03 0.000000000000000000e+00 1.240961412783521053e-02 1.403446412747928751e-02 0.000000000000000000e+00 2.402878479149190422e-02 3.065654672063484326e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.707295223956499214e-02 1.409160469768299187e-02 3.741424881194552882e-02 3.624526655699440020e-02 4.809902977963501081e-02 7.120321787384824644e-03 0.000000000000000000e+00 3.805376760458086677e-02 1.518776921815031405e-02 4.526097604256820034e-02 9.681817838635219109e-03 2.117879030023128717e-02 1.770281917787935172e-02 2.771154368762577397e-02 1.969559635630652172e-02 5.384607846152151406e-02 5.331026075821933968e-02 3.859139508525639278e-02 1.700817252945492977e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.995520378215619714e-02 4.126975637366326471e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.321435363108224098e-02 3.381836044732514784e-02 4.524367081389255030e-02 1.067434569206562357e-02 3.416038825169620541e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.653322131648210708e-02 5.287843225071529873e-02 0.000000000000000000e+00 1.523387109037649748e-02 5.339169285057943776e-02 0.000000000000000000e+00 2.284617472600555463e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.170308249884511542e-02 3.207476867170257900e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.096455083435309744e-02 2.388520535231358072e-02 2.596665594440150659e-02 3.592318386475680525e-02 4.596878725239262470e-02 5.068654704908637232e-02 4.646779713700040920e-02 4.195797490744836850e-02 1.451666189521117270e-02 4.106174704255483032e-02 1.887121587914076387e-02 4.763457653480156206e-02 1.236331318947074195e-02 1.500979825983696572e-02 5.178025053757027291e-02 2.189855367158335259e-02 2.729738719888142456e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.224614758817487048e-03 3.173598381540163049e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.966322180785009976e-02 5.117329882203039415e-02 1.722187017564342712e-02 4.667527793679795284e-02 1.280581375089269447e-02 4.822443711490784907e-02 1.738925042181028655e-02 4.951533308830186053e-02 3.383711806153578278e-02 5.188926030689434976e-02 5.547248634808879530e-02 2.334991055765925708e-02 4.523095559040150176e-02 5.272834145166776718e-03 2.433889714324006387e-02 4.895918210267512921e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.299352780127595003e-02 1.589944956389221370e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
