0.000000000000000000e+00 4.280370558734343245e-01 3.100688501247513273e-01 2.194853646035853367e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 7.095759858273145704e-02 3.528950206750293694e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.157536821639114144e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.072965991145549795e-03 6.598120284583820772e-03 5.829895860506371236e-02 8.091576081415789712e-02 4.151905415656639842e-02 7.328592910312725639e-02 5.314938022613579366e-02 7.373300415263413232e-02 1.801974318608471834e-02 7.297798578079854603e-02 5.724910882918216731e-02 3.812065225091728488e-02 2.208454233133997149e-02 6.557949748050778682e-02 9.687468232126067447e-02 1.858621770766583775e-02 6.877708527357798141e-02 7.919293635983597202e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.733724812598679665e-02 7.249589667104686108e-02 3.970939697789313549e-02 9.741048865211626717e-02 4.539622779022196158e-02 5.650390255869496003e-02 6.494441313434166918e-02 9.692568471975115951e-02 2.753409635062537344e-02 2.088004880512185635e-02 1.339108950451782520e-02 2.746809644735680872e-02 8.349481498214883501e-02 5.185769151603851490e-02 2.301782158734989175e-02 4.215032028412472875e-02 7.254758480098230655e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.740542722001454712e-02 8.789169362939137919e-02 6.286441950492131434e-03 5.715760888610347916e-03 2.525429739973830690e-02 7.001969291562598618e-02 3.081591058313557299e-02 7.654297873210683112e-02 6.905548299405935009e-02 7.507701648840468811e-02 1.072823097149979213e-02 8.160613184357440320e-02 9.561179472087723286e-02 4.394856842903286515e-02 0.000000000000000000e+00 9.915958103442033822e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.007438113561816700e-01 0.000000000000000000e+00 2.893215934714540860e-02 5.432760313789544715e-02 0.000000000000000000e+00 6.613690423624059289e-02 0.000000000000000000e+00 7.329926417701881913e-02 0.000000000000000000e+00 1.636497988969536771e-02 4.880952021849514072e-02 9.226297717142244170e-02 6.738354820770575682e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.795231433429199080e-02 9.655746220917578448e-02 0.000000000000000000e+00 7.880284779337545786e-02 0.000000000000000000e+00 6.830043381309940098e-02 0.000000000000000000e+00 1.025616966668378011e-02 5.246133144727118530e-02 2.088097942735538809e-02 6.363611800894054815e-02 4.456173640891873677e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.847629547153290641e-02 0.000000000000000000e+00 9.239485696551891225e-02 0.000000000000000000e+00 7.754426515972209777e-02 0.000000000000000000e+00 6.079027104557555017e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.702849524085696176e-02
