0.000000000000000000e+00 1.215805963856645411e-01 2.278320809517760462e-02 5.940813955296604665e-02 3.639451928948728154e-02 8.635195357433728125e-02 1.178330850699801785e-01 1.103394116282288423e-01 5.735965661461306722e-03 1.004008433769867648e-01 1.248173860776190525e-01 1.074162401161853908e-01 9.739795556971343748e-02 1.053672882333557548e-01 4.345636115100331293e-02 2.489732347282851144e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 8.007405752539317745e-02 9.769226003766698363e-02 5.823870583583663774e-02 4.406187197442164305e-02 1.012534961444137294e-01 1.055765305377130286e-01 7.087816198237197052e-02 5.181562349022524050e-02 2.000353701607284276e-02 1.171641010774813335e-01 6.066662310730883828e-02 9.389947014919633461e-02 1.236531084256125568e-01 3.281582254040958657e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.087101680933960812e-02 5.482812964640378095e-02 5.248501997995620727e-02 9.383607630067415661e-02 3.004108941441731642e-02 5.931708990581804897e-02 3.275626030001706906e-02 6.673428352919463964e-03 6.848146170248679832e-02 1.963209765559508976e-02 1.106180544354426476e-02 9.765769581238710473e-03 1.172347006134570463e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.724851279739284260e-02 1.041695362572468142e-01 8.037377507028167778e-02 6.241721935860388565e-02 1.027528956988424946e-01 3.003738139158959597e-02 3.384239203183124489e-02 1.041923251997893957e-01 8.233318234849978934e-02 5.812740735198828473e-02 8.805627138801824100e-03 5.340262644255919580e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.442613907614224172e-02 1.144406973057483373e-01 5.770075312733131262e-02 8.100602882270956095e-02 5.426923450623806489e-02 1.042364169596922685e-01 3.850562220108273703e-02 3.370306859071895561e-02 4.571125924944108299e-02 5.498868996312401142e-02 6.924603117642075256e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.632299012183846300e-03 1.142596424901540231e-01 9.885624185927138763e-02 9.208291102605445366e-02 1.011755132409084684e-01 1.047768650087844006e-01 6.239540842855972880e-02 4.335476670856059506e-02 7.960612347663095778e-02 7.458148033882099071e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.065079261788010184e-01 1.141349835949121844e-01 2.295519438893974667e-02 6.121532672813390086e-02 3.520949954389188813e-02 6.305023576947758890e-02 4.333374862476625095e-02 6.906023336126343448e-02 9.112375729381237688e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.216389812655043895e-01 7.729416067097071019e-02 6.895946870031616216e-02 6.341680631865155571e-02 1.048054231944205161e-01 8.666347756946209124e-02 8.562613663018815713e-02 1.227150431437458583e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.066058435701056462e-02 3.614364092048505395e-02 1.645930373722840484e-02 3.163204461042157939e-02 1.463688686445289294e-02 1.101483756092777877e-01 5.849252811033453514e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.013549234879404654e-01 8.268230834195454404e-02 1.098575714282700039e-01 7.745553431674565524e-03 1.011103779455061746e-01 9.713088383922560687e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.859688833843892330e-02 1.153331620775673028e-01 8.000850208748533365e-02 6.054452607696712840e-02 3.743062229065373392e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.414816661011043933e-03 8.427841565499423482e-02 1.216576522711879937e-01 9.338822819797418240e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.717467176430686304e-02 3.896871681105828350e-02 1.081769789325569414e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.787787840430587805e-02 8.035331150258714916e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
