0.000000000000000000e+00 1.391057848750432147e-02 5.662185003134262429e-02 5.331051926553447701e-02 6.043113368555078774e-02 4.172215483821363480e-02 9.467676782076720615e-03 1.053247277805292870e-02 3.941388396107725622e-02 1.493869686098408742e-02 1.043099620331409960e-02 5.346922797102909158e-02 2.895872004408010791e-02 2.779640164391813245e-02 5.283556133016125561e-02 3.476790387479109651e-02 4.775724425156568226e-02 2.073347860419656741e-02 5.996308435836120859e-02 2.473999471481229395e-02 5.518607843705376076e-02 2.464872095404604252e-02 5.864360011528921973e-02 2.873107678021857153e-02 5.751343475154213625e-02 5.952925429574018254e-03 3.483863768293830876e-02 5.723033880536738255e-02 4.052950617042633957e-02 2.574683640397893228e-02 8.620947573426396976e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 5.567725002638086035e-02 2.793342857093302628e-02 8.009603757311209091e-03 3.309695150447884010e-02 1.727838127085281131e-02 1.299837285933060776e-02 3.105133911328170071e-02 1.840792303612525521e-02 3.620288213194886029e-02 3.002860557805096808e-02 3.345005478420063488e-02 5.844966515506324484e-02 4.319443879176195628e-02 4.366769864265380302e-02 9.211837723348785881e-03 5.042331178153522386e-02 4.821630185307865940e-02 5.495168692174375036e-02 6.183717157950433668e-02 2.407103159501214687e-02 2.169073066274307751e-02 4.163046872009776300e-02 1.671767617053366434e-02 5.205897079803195431e-03 2.198113435713519928e-02 4.363983409875156483e-02 5.544480633509683148e-02 8.366530764170718518e-03 6.183162940105742938e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.783767519409560492e-02 5.483487587795678013e-03 6.440106971155380722e-02 4.481886513087065399e-02 4.298798554308868453e-02 5.731423540792838361e-02 2.473849101712828971e-02 5.582421643031032499e-02 6.431804837750575154e-02 2.604308597785870080e-02 3.186251200770158498e-02 2.870164778796480479e-02 2.222159571913455769e-02 5.670912288833028503e-02 1.866565443798796214e-02 6.230088433502085909e-02 6.233313184333731660e-02 1.672263837663690370e-02 1.637413123540659363e-02 4.010339723910107818e-02 3.424700618006119857e-02 1.355874499189623980e-02 4.985188098984882216e-02 2.982244231529022904e-02 1.205930326929815360e-02 2.149408451270411538e-02 2.769278358208296029e-02 1.345151708714789618e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.906252932221683127e-02 5.879601397860671069e-02 3.401591630754442069e-02 5.139394551776083758e-02 5.152709985113076291e-02 8.938356807717696279e-03 3.525263057217419699e-02 5.356337504686677076e-02 1.833469631470914171e-02 4.213499409279175545e-02 1.355232596640239262e-02 1.194601571190525083e-02 7.292050819688908336e-03 8.054234067364475502e-03 1.568305114552661847e-02 1.290200969956293436e-02 5.716493335367216211e-02 5.645433110213361055e-02 2.098548099043073129e-02 6.220419332822289121e-02 5.773421985230012959e-02 4.276970342427497546e-02 5.418894543182042889e-02 3.311724894627288140e-02 3.122117562672668128e-02 0.000000000000000000e+00 4.465878920113720146e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.971108189414443823e-02 6.751061509714446907e-03 1.080339300110840992e-02 6.399651020595771567e-02 3.172923164926508971e-02 5.724017925350743941e-02 1.116794311332715284e-02 4.871389854706385109e-02 5.543945143112150725e-02 3.320323419154342509e-02 6.327066215444715480e-02 3.760850268001344338e-02 7.954520224923926353e-03 6.407136739750284027e-02 4.869063937906568246e-02 3.134108962852448499e-02 6.283273790413931859e-02 3.637471193260988223e-02 4.885708837608146449e-02 5.827551484939494375e-02 5.108550550244737865e-02 5.767462173676730919e-02 2.393885913461216500e-02 2.601967411802087043e-02 3.330445336617867541e-02 4.991067080557728963e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.658606912179039217e-02 5.153267730838335600e-03 6.049023441211735796e-02 4.832430628822963203e-02 3.745172388509055567e-02 3.536577162351495912e-02 4.964591221728148485e-02 5.493714240480216532e-02 3.198696062682775815e-02 4.440867432297827821e-02 3.648973171637632379e-02 6.133281415053336294e-02 1.898860393294343404e-02 2.383485683799750621e-02 6.922038665535278079e-03 5.599476700951946939e-02 7.133374343453574226e-03 4.921075747999729272e-02 2.330139476120459893e-02 5.120167993891715924e-02 4.153398129595146232e-02 1.461043786280677784e-02 2.429755276228950933e-02 0.000000000000000000e+00 5.101944889562622099e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.587995239548568943e-02 5.922541594127087722e-02 1.226737123746006464e-02 4.953481554578720997e-02 4.701741777005020301e-02 4.990141251556130114e-02 5.684045114526110193e-02 3.250642378395626059e-02 2.967209006843744834e-02 7.364355074448358449e-03 2.104982256983995922e-02 5.962913504211188320e-02 1.144412874288691304e-02 2.514244775780318311e-02 5.539815552406032045e-02 2.561225490719017464e-02 7.682133093289479284e-03 2.690892236130928289e-02 6.143366579310961112e-03 1.679543744446962764e-02 3.953425594939796728e-02 5.150056885953276098e-02 0.000000000000000000e+00 4.397379401425497575e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.315576056253080911e-02 8.238029671437604312e-03 4.787609474551209054e-02 7.341286915119120057e-03 1.880990309566875004e-02 6.186892832204141796e-02 4.795519201922308211e-02 4.878160919319590727e-02 6.267992388349094557e-02 4.464114183350968018e-02 3.538713270502009955e-02 5.211443021675191134e-02 5.422279353663948115e-02 8.086480748003974789e-03 2.537270530053968923e-02 5.152758905723398702e-02 6.154917720319856046e-03 4.762558622105201450e-02 2.412875108771421820e-02 2.273120159695216080e-02 4.755956362727265657e-02 0.000000000000000000e+00 5.508203403270819920e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.167576504090977407e-02 5.988731349252800901e-02 3.783853670814071174e-02 4.142999176301937619e-02 4.958181417999649870e-02 3.284046212975964829e-02 1.129880967666979132e-02 5.159860937486929200e-02 0.000000000000000000e+00 4.808506650367634638e-02 2.495163225743952939e-02 6.122855912882882445e-02 4.706870409477192235e-02 4.499509378036790908e-02 3.840789637211489832e-02 2.873823423550688622e-02 0.000000000000000000e+00 5.602657231689559675e-02 4.466034283806730870e-02 5.978497349802368299e-02 0.000000000000000000e+00 5.394181147544943773e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.006031195594253858e-02 4.803813784754815824e-02 4.301441182557592252e-02 4.795140372536013662e-02 5.475445884892983506e-02 5.253195105384980690e-02 1.970840300424538463e-02 4.887536175322676479e-02 5.345655119018696833e-02 5.147045087698030874e-02 5.345846877088484411e-02 6.232726125489763958e-02 2.930684839615571927e-02 1.983733569373966055e-02 5.806610525945303525e-02 4.282038969073356099e-02 4.496027008540665754e-02 9.365510062335401231e-03 1.759927508182378836e-02 0.000000000000000000e+00 1.092832669963464398e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
